transfermarkt_id	futbolcu	gol	mac	istatistik_durumu	kulup_sayisi	aciklama
84606	Rodrigo José Queiroz Chagas	1	181	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
64403	Rodrigo Lamardo	1	10	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
216458	Rodrigue Bongongui	1	9	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
298411	Roger Jouve	1	38	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
123192	Ryan Blake	1	40	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
4392	Said Bakkati	1	370	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
22352	Salaheddine Sbaï	1	97	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
229193	Salvatore Avallone	1	380	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
220938	Samet Hasan Yıldıran	1	15	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
428445	Samuel Quina	1	184	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
126663	Sanaa Altama	1	47	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
34183	Sani Kaita	1	89	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
76657	Sascha Schünemann	1	39	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
482957	Sean Sparham	1	32	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
243641	Sem de Wit	1	66	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
139557	Sergio Carnesalini	1	231	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
336553	Sergio Giovannone	1	244	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
288398	Serhat Çakmak	1	14	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
44684	Serisay Barthélémy	1	22	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
298243	Seth Adonkor	1	113	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
66771	Shqipran Skeraj	1	103	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
25105	Sidraílson	1	52	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
468666	Silvino Chiappara	1	97	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
235935	Spartaco Landini	1	286	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
523	Stefan Brasas	1	282	EKSIK	9	Weekly match dataset only; historical aggregate unavailable
97180	Stefan Schmitt	1	15	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
13018	Stefan Teelen	1	120	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
262493	Stefano Di Chiara	1	360	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
256146	Stefano Marra	1	146	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
288279	Stefano Mercuri	1	276	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
25337	Stephan Kuhlow	1	10	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
81625	Stephan Kuhnert	1	486	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
257718	Stéphane Mazzolini	1	45	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
4082	Stephen Jordan	1	197	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
54130	Stephen O'Halloran	1	151	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
93046	Steve Hutchings	1	9	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
109480	Steve Ogrizovic	1	611	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
255153	Steve Seargeant	1	188	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
176831	Steve Sherwood	1	573	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
197660	Steven Hewitt	1	26	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
185087	Stijn de Looijer	1	16	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
356955	Stuart McManus	1	2	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
37705	Sven Verdonck	1	37	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
163232	Szabolcs Üveges	1	23	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
216657	Tebaldo Bigliardi	1	303	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
482586	Terrence Tisdell	1	9	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
255143	Terry Darracott	1	199	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
74631	Thiago Rocha da Cunha	1	62	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
38756	Thomas De Corte	1	97	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
38357	Thomas Deruda	1	77	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
17949	Thomas Eichin	1	190	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
99771	Thomas Richter	1	133	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
100644	Thomas Roßberger	1	8	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
25354	Thomas Zetzmann	1	44	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
155467	Tiago Gaúcho	1	21	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
4642485	Tim van der Leij	1	5	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
187529	Tobias Henneböle	1	25	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
288662	Tolgay Karakaya	1	48	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
205014	Tom Noordhoff	1	20	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
551919	Tomás Róchez	1	10	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
84193	Toni Schreier	1	21	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
251733	Tuncay Mesçi	1	94	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
179477	Turan Ekici	1	41	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
85450	Uwe Beginski	1	143	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
139644	Ümit Bilican	1	34	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
164619	Valdenir da Silva Vitalino	1	160	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
198073	Veli Torun	1	44	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
171914	Víctor Torres Mestre	1	337	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
313544	Viero Vignoli	1	191	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
354819	Vincenzo Marino	1	157	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3234	Vivaldo Nascimento	1	46	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
79499	Volkan Ekici	1	12	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
84182	Volker Knappheide	1	7	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
112283	Volker Schlappner	1	25	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
2490	Volker Schmidt	1	275	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
95101	Volkmar Groß	1	358	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
149246	Walid Aïchour	1	35	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
863841	Wally Fofana	1	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
385352	Walter Caprile	1	22	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
45158	Warren Jacmot	1	43	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
144258	Washington Luiz Pereira dos Santos	1	22	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
296999	Washington Olivera	1	0	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
183968	Weldinho	1	44	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
180938	Werner Gass	1	33	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
117008	Wilhelm Huxhorn	1	214	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
919158	Wilhelm Possak	1	0	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
58556	Willy Guerrero	1	63	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
98218	Wolfgang April	1	14	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
5720	Xavier Collin	1	391	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
151412	Xavier Méride	1	78	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
236736	Yalany Baio	1	9	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
159906	Yiğitcan Gölboyu	1	48	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
45277	Yohannes Bahcecioglu	1	36	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
12640	Youssef Rossi	1	65	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
9384	Yusuf Barak	1	156	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
40581	Yusuf Kasal	1	52	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
85658	Yusuf Onur Arıkan	1	38	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
547088	Yves Van Herp	1	4	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
121268	Zac Thompson	1	37	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
783646	Zé Mário	1	155	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
231211	Živan Ljukovčan	1	319	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
274352	Zoran Švonja	1	39	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
242315	Aad Andriessen	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
260558	Aad de Mos	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
257263	Aad Koudijzer	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
153034	Aad Mansveld	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
243251	Aad van Bergenhenegouwen	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
241211	Aad Verschoof	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
270462	Aaron Peñafiel	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
84786	Aarran Racine	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
241406	Aart Ooms	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
188761	Ab Fafié	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
292248	Abayubá Ibáñez	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
152715	Abdallah Bah	0	18	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
305504	Abdallah Gomaa	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
477130	Abdelaziz Mansouri	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
151433	Abdelhakim Elouaari	0	13	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
336509	Abdellah El Moudene	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
111358	Abdelmounaïm El Hajaoui	0	0	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
124176	Abdou Guirassy	0	13	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
118136	Abdoul Diakité	0	43	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
321618	Abdoulahy Sangaré	0	15	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
77729	Abdoulaye Coulibaly	0	2	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
72797	Abdoulaye Soulama	0	25	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
1310018	Abdulkadir Adıyaman	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
125602	Abdulkadir Kuzey	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
583097	Abdullah Avcı	0	0	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
306088	Abdullah Çevrim	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
233408	Abdullah Doğan	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
39552	Abdullah Quaye	0	8	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
206347	Abe Knoop	0	109	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
54127	Abedi	0	0	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
310594	Abel Díaz	0	0	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
183475	Abel Hammond	0	4	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
131614	Abel Resino	0	306	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
101202	Abiodun Obafemi	0	76	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
409500	Aboubacar Kone	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
270153	Abraham Ruíz	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
258051	Acácio Cordeiro Barreto	0	279	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
66361	Achille Rouga	0	22	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
290090	Achim Feyl	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
682	Achim Hollerieth	0	204	EKSIK	8	Weekly match dataset only; historical aggregate unavailable
265568	Achraf Achaoui	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
362130	Ad de Wert	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
188744	Ad Graaumans	0	0	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
242639	Ad Krijnen	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
242698	Ad Mellaard	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
242344	Ad van de Wiel	0	0	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
277337	Adam Eaton	0	39	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
195629	Adam Gemili	0	12	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
79	Adam Matysek	0	338	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
1624	Adama Niang	0	206	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
488213	Adamo Puccini	0	110	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
498391	Adão da Silva	0	26	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
45438	Adaon Kalalla	0	6	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
239876	Adem İbrahimoğlu	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
35272	Adem Kaya	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
701448	Adem Kurukaya	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
1486264	Adem Solak	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
208605	Adem Şener	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
241966	Adem Tula	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
567345	Ademar da Silva Braga Júnior	0	0	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
311030	Ademir Vieira	0	0	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
14154	Ademola Bankole	0	86	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
386313	Adil Azbague	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
304078	Adil Eriç	0	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
159193	Adilson Dos Santos	0	0	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
